ID,CIUU,CATEGORY,PROFID,FUELTYPE,ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
I738,D1720,ACD,92025,DIESEL,36,28,4.65130555556,-74.1221666667,SO2,g/h,0.718209605661,0.718209605661,0.718209605661,0.718209605661,0.718209605661,0.718209605661,0.718209605661,2.15462881699,2.15462881699,2.15462881699,2.15462881699,2.15462881699,2.15462881699,2.15462881699,2.15462881699,2.15462881699,2.15462881699,2.15462881699,2.15462881699,0.718209605661,0.718209605661,0.718209605661,0.718209605661,0.718209605661,0.718209605661
I1005,D1521,HG1,92048,GNV,32,27,4.60306321624,-74.1179905948,SO2,g/h,9.661931486e-05,9.661931486e-05,9.661931486e-05,9.661931486e-05,9.661931486e-05,9.661931486e-05,9.661931486e-05,0.00028985794458,0.00028985794458,0.00028985794458,0.00028985794458,0.00028985794458,0.00028985794458,0.00028985794458,0.00028985794458,0.00028985794458,0.00028985794458,0.00028985794458,0.00028985794458,9.661931486e-05,9.661931486e-05,9.661931486e-05,9.661931486e-05,9.661931486e-05,9.661931486e-05
I1004,D2912,HG3,92048,GNV,29,29,4.61883203706,-74.1041299551,SO2,g/h,0.00757171471848,0.00757171471848,0.00757171471848,0.00757171471848,0.00757171471848,0.00757171471848,0.00757171471848,0.0227151441555,0.0227151441555,0.0227151441555,0.0227151441555,0.0227151441555,0.0227151441555,0.0227151441555,0.0227151441555,0.0227151441555,0.0227151441555,0.0227151441555,0.0227151441555,0.00757171471848,0.00757171471848,0.00757171471848,0.00757171471848,0.00757171471848,0.00757171471848
I1267,D1742,CG3,92048,GNV,30,29,4.61547505636,-74.0977666588,SO2,g/h,0.00706437890809,0.00706437890809,0.00706437890809,0.00706437890809,0.00706437890809,0.00706437890809,0.00706437890809,0.0211931367243,0.0211931367243,0.0211931367243,0.0211931367243,0.0211931367243,0.0211931367243,0.0211931367243,0.0211931367243,0.0211931367243,0.0211931367243,0.0211931367243,0.0211931367243,0.00706437890809,0.00706437890809,0.00706437890809,0.00706437890809,0.00706437890809,0.00706437890809
I120,D2710,HG1,92048,GNV,31,33,4.5994226284,-74.1386276937,SO2,g/h,0.00263106018658,0.00263106018658,0.00263106018658,0.00263106018658,0.00263106018658,0.00263106018658,0.00263106018658,0.00789318055976,0.00789318055976,0.00789318055976,0.00789318055976,0.00789318055976,0.00789318055976,0.00789318055976,0.00789318055976,0.00789318055976,0.00789318055976,0.00789318055976,0.00789318055976,0.00263106018658,0.00263106018658,0.00263106018658,0.00263106018658,0.00263106018658,0.00263106018658
I121,D2710,HG1,92048,GNV,31,33,4.5994226284,-74.1386276937,SO2,g/h,0.00150346296376,0.00150346296376,0.00150346296376,0.00150346296376,0.00150346296376,0.00150346296376,0.00150346296376,0.00451038889128,0.00451038889128,0.00451038889128,0.00451038889128,0.00451038889128,0.00451038889128,0.00451038889128,0.00451038889128,0.00451038889128,0.00451038889128,0.00451038889128,0.00451038889128,0.00150346296376,0.00150346296376,0.00150346296376,0.00150346296376,0.00150346296376,0.00150346296376
I122,D2710,HG1,92048,GNV,31,33,4.5994226284,-74.1386276937,SO2,g/h,0.00150346296376,0.00150346296376,0.00150346296376,0.00150346296376,0.00150346296376,0.00150346296376,0.00150346296376,0.00451038889128,0.00451038889128,0.00451038889128,0.00451038889128,0.00451038889128,0.00451038889128,0.00451038889128,0.00451038889128,0.00451038889128,0.00451038889128,0.00451038889128,0.00451038889128,0.00150346296376,0.00150346296376,0.00150346296376,0.00150346296376,0.00150346296376,0.00150346296376
I123,D2424,GLP,92048,GLP,31,33,4.59753698944,-74.1383973439,SO2,g/h,0.000954271287538,0.000954271287538,0.000954271287538,0.000954271287538,0.000954271287538,0.000954271287538,0.000954271287538,0.00286281386262,0.00286281386262,0.00286281386262,0.00286281386262,0.00286281386262,0.00286281386262,0.00286281386262,0.00286281386262,0.00286281386262,0.00286281386262,0.00286281386262,0.00286281386262,0.000954271287538,0.000954271287538,0.000954271287538,0.000954271287538,0.000954271287538,0.000954271287538
I124,D2424,HG2,92048,GNV,31,33,4.59753698944,-74.1383973439,SO2,g/h,0.0243132153673,0.0243132153673,0.0243132153673,0.0243132153673,0.0243132153673,0.0243132153673,0.0243132153673,0.0729396461019,0.0729396461019,0.0729396461019,0.0729396461019,0.0729396461019,0.0729396461019,0.0729396461019,0.0729396461019,0.0729396461019,0.0729396461019,0.0729396461019,0.0729396461019,0.0243132153673,0.0243132153673,0.0243132153673,0.0243132153673,0.0243132153673,0.0243132153673
I125,D3420,HG2,92048,GNV,31,33,4.59769953763,-74.1393087131,SO2,g/h,0.347585012562,0.347585012562,0.347585012562,0.347585012562,0.347585012562,0.347585012562,0.347585012562,1.04275503769,1.04275503769,1.04275503769,1.04275503769,1.04275503769,1.04275503769,1.04275503769,1.04275503769,1.04275503769,1.04275503769,1.04275503769,1.04275503769,0.347585012562,0.347585012562,0.347585012562,0.347585012562,0.347585012562,0.347585012562
I126,D2811,HG2,92048,GNV,31,33,4.5980488957,-74.1397218276,SO2,g/h,1.19822923062,1.19822923062,1.19822923062,1.19822923062,1.19822923062,1.19822923062,1.19822923062,3.59468769187,3.59468769187,3.59468769187,3.59468769187,3.59468769187,3.59468769187,3.59468769187,3.59468769187,3.59468769187,3.59468769187,3.59468769187,3.59468769187,1.19822923062,1.19822923062,1.19822923062,1.19822923062,1.19822923062,1.19822923062
I127,D2921,HG2,92048,GNV,31,33,4.62188059677,-74.1790067278,SO2,g/h,0.0233391050425,0.0233391050425,0.0233391050425,0.0233391050425,0.0233391050425,0.0233391050425,0.0233391050425,0.0700173151276,0.0700173151276,0.0700173151276,0.0700173151276,0.0700173151276,0.0700173151276,0.0700173151276,0.0700173151276,0.0700173151276,0.0700173151276,0.0700173151276,0.0700173151276,0.0233391050425,0.0233391050425,0.0233391050425,0.0233391050425,0.0233391050425,0.0233391050425
I128,D2921,HG2,92048,GNV,32,33,4.62188059677,-74.1790067278,SO2,g/h,0.0112027704204,0.0112027704204,0.0112027704204,0.0112027704204,0.0112027704204,0.0112027704204,0.0112027704204,0.0336083112613,0.0336083112613,0.0336083112613,0.0336083112613,0.0336083112613,0.0336083112613,0.0336083112613,0.0336083112613,0.0336083112613,0.0336083112613,0.0336083112613,0.0336083112613,0.0112027704204,0.0112027704204,0.0112027704204,0.0112027704204,0.0112027704204,0.0112027704204
I129,D2921,CG3,92048,GNV,32,33,4.62188059677,-74.1790067278,SO2,g/h,0.00260251607898,0.00260251607898,0.00260251607898,0.00260251607898,0.00260251607898,0.00260251607898,0.00260251607898,0.00780754823695,0.00780754823695,0.00780754823695,0.00780754823695,0.00780754823695,0.00780754823695,0.00780754823695,0.00780754823695,0.00780754823695,0.00780754823695,0.00780754823695,0.00780754823695,0.00260251607898,0.00260251607898,0.00260251607898,0.00260251607898,0.00260251607898,0.00260251607898
I238,D1551,HG1,92048,GNV,30,32,4.62223540215,-74.1019709443,SO2,g/h,0.00013264459297,0.00013264459297,0.00013264459297,0.00013264459297,0.00013264459297,0.00013264459297,0.00013264459297,0.000397933778909,0.000397933778909,0.000397933778909,0.000397933778909,0.000397933778909,0.000397933778909,0.000397933778909,0.000397933778909,0.000397933778909,0.000397933778909,0.000397933778909,0.000397933778909,0.00013264459297,0.00013264459297,0.00013264459297,0.00013264459297,0.00013264459297,0.00013264459297
I239,D1551,HG1,92048,GNV,30,32,4.62223540215,-74.1019709443,SO2,g/h,0.00013264459297,0.00013264459297,0.00013264459297,0.00013264459297,0.00013264459297,0.00013264459297,0.00013264459297,0.000397933778909,0.000397933778909,0.000397933778909,0.000397933778909,0.000397933778909,0.000397933778909,0.000397933778909,0.000397933778909,0.000397933778909,0.000397933778909,0.000397933778909,0.000397933778909,0.00013264459297,0.00013264459297,0.00013264459297,0.00013264459297,0.00013264459297,0.00013264459297
I234,D3190,AHF,92025,DIESEL,30,34,4.62025005511,-74.0962664778,SO2,g/h,1.12386913745,1.12386913745,1.12386913745,1.12386913745,1.12386913745,1.12386913745,1.12386913745,3.37160741235,3.37160741235,3.37160741235,3.37160741235,3.37160741235,3.37160741235,3.37160741235,3.37160741235,3.37160741235,3.37160741235,3.37160741235,3.37160741235,1.12386913745,1.12386913745,1.12386913745,1.12386913745,1.12386913745,1.12386913745
I235,D2322,ACD,92025,DIESEL,30,33,4.62057967258,-74.0953297666,SO2,g/h,0.178538643454,0.178538643454,0.178538643454,0.178538643454,0.178538643454,0.178538643454,0.178538643454,0.535615930363,0.535615930363,0.535615930363,0.535615930363,0.535615930363,0.535615930363,0.535615930363,0.535615930363,0.535615930363,0.535615930363,0.535615930363,0.535615930363,0.178538643454,0.178538643454,0.178538643454,0.178538643454,0.178538643454,0.178538643454
I236,D2424,CG3,92048,GNV,30,33,4.62385413533,-74.098430041,SO2,g/h,0.000130537597994,0.000130537597994,0.000130537597994,0.000130537597994,0.000130537597994,0.000130537597994,0.000130537597994,0.000391612793981,0.000391612793981,0.000391612793981,0.000391612793981,0.000391612793981,0.000391612793981,0.000391612793981,0.000391612793981,0.000391612793981,0.000391612793981,0.000391612793981,0.000391612793981,0.000130537597994,0.000130537597994,0.000130537597994,0.000130537597994,0.000130537597994,0.000130537597994
I237,D1710,CG3,92048,GNV,29,33,4.62404143571,-74.0962136015,SO2,g/h,0.00917357453338,0.00917357453338,0.00917357453338,0.00917357453338,0.00917357453338,0.00917357453338,0.00917357453338,0.0275207236002,0.0275207236002,0.0275207236002,0.0275207236002,0.0275207236002,0.0275207236002,0.0275207236002,0.0275207236002,0.0275207236002,0.0275207236002,0.0275207236002,0.0275207236002,0.00917357453338,0.00917357453338,0.00917357453338,0.00917357453338,0.00917357453338,0.00917357453338
I230,D2322,ACD,92025,DIESEL,30,34,4.62353829042,-74.0961218656,SO2,g/h,0.00989321423805,0.00989321423805,0.00989321423805,0.00989321423805,0.00989321423805,0.00989321423805,0.00989321423805,0.0296796427142,0.0296796427142,0.0296796427142,0.0296796427142,0.0296796427142,0.0296796427142,0.0296796427142,0.0296796427142,0.0296796427142,0.0296796427142,0.0296796427142,0.0296796427142,0.00989321423805,0.00989321423805,0.00989321423805,0.00989321423805,0.00989321423805,0.00989321423805
I231,D1551,CG3,92048,GNV,30,34,4.62410730576,-74.0973086414,SO2,g/h,0.00124940419712,0.00124940419712,0.00124940419712,0.00124940419712,0.00124940419712,0.00124940419712,0.00124940419712,0.00374821259135,0.00374821259135,0.00374821259135,0.00374821259135,0.00374821259135,0.00374821259135,0.00374821259135,0.00374821259135,0.00374821259135,0.00374821259135,0.00374821259135,0.00374821259135,0.00124940419712,0.00124940419712,0.00124940419712,0.00124940419712,0.00124940419712,0.00124940419712
I232,D1551,CG3,92048,GNV,30,34,4.62410730576,-74.0973086414,SO2,g/h,0.00372973182093,0.00372973182093,0.00372973182093,0.00372973182093,0.00372973182093,0.00372973182093,0.00372973182093,0.0111891954628,0.0111891954628,0.0111891954628,0.0111891954628,0.0111891954628,0.0111891954628,0.0111891954628,0.0111891954628,0.0111891954628,0.0111891954628,0.0111891954628,0.0111891954628,0.00372973182093,0.00372973182093,0.00372973182093,0.00372973182093,0.00372973182093,0.00372973182093
I233,D1551,HG1,92048,GNV,30,34,4.62410730576,-74.0973086414,SO2,g/h,7.2882209638e-05,7.2882209638e-05,7.2882209638e-05,7.2882209638e-05,7.2882209638e-05,7.2882209638e-05,7.2882209638e-05,0.000218646628914,0.000218646628914,0.000218646628914,0.000218646628914,0.000218646628914,0.000218646628914,0.000218646628914,0.000218646628914,0.000218646628914,0.000218646628914,0.000218646628914,0.000218646628914,7.2882209638e-05,7.2882209638e-05,7.2882209638e-05,7.2882209638e-05,7.2882209638e-05,7.2882209638e-05
I1478,D1589,CC2,92084,Carbon,28,29,4.60389166667,-74.1735527778,SO2,g/h,8.04380721197,8.04380721197,8.04380721197,8.04380721197,8.04380721197,8.04380721197,8.04380721197,24.131421636,24.131421636,24.131421636,24.131421636,24.131421636,24.131421636,24.131421636,24.131421636,24.131421636,24.131421636,24.131421636,24.131421636,8.04380721197,8.04380721197,8.04380721197,8.04380721197,8.04380721197,8.04380721197
I1479,D2732,HC,92084,Carbon,36,30,4.58507777778,-74.1698805556,SO2,g/h,4.00639847011,4.00639847011,4.00639847011,4.00639847011,4.00639847011,4.00639847011,4.00639847011,12.0191954103,12.0191954103,12.0191954103,12.0191954103,12.0191954103,12.0191954103,12.0191954103,12.0191954103,12.0191954103,12.0191954103,12.0191954103,12.0191954103,4.00639847011,4.00639847011,4.00639847011,4.00639847011,4.00639847011,4.00639847011
I1476,D2693,HL,92084,Carbon,29,30,4.56554722222,-74.0786944444,SO2,g/h,107.934259708,107.934259708,107.934259708,107.934259708,107.934259708,107.934259708,107.934259708,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,107.934259708,107.934259708,107.934259708,107.934259708,107.934259708,107.934259708
I1477,D2899,HG2,92048,GNV,29,30,4.62485,-74.1700888889,SO2,g/h,0.00037342568068,0.00037342568068,0.00037342568068,0.00037342568068,0.00037342568068,0.00037342568068,0.00037342568068,0.00112027704204,0.00112027704204,0.00112027704204,0.00112027704204,0.00112027704204,0.00112027704204,0.00112027704204,0.00112027704204,0.00112027704204,0.00112027704204,0.00112027704204,0.00112027704204,0.00037342568068,0.00037342568068,0.00037342568068,0.00037342568068,0.00037342568068,0.00037342568068
I1474,D2693,HL,92084,Carbon,23,31,4.56554722222,-74.0786944444,SO2,g/h,107.934259708,107.934259708,107.934259708,107.934259708,107.934259708,107.934259708,107.934259708,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,107.934259708,107.934259708,107.934259708,107.934259708,107.934259708,107.934259708
I1475,D2693,HL,92084,Carbon,24,30,4.56554722222,-74.0786944444,SO2,g/h,107.934259708,107.934259708,107.934259708,107.934259708,107.934259708,107.934259708,107.934259708,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,323.802779125,107.934259708,107.934259708,107.934259708,107.934259708,107.934259708,107.934259708
I1472,D2899,GLP,92048,GLP,30,24,4.60989444444,-74.0899111111,SO2,g/h,0.0008195429715,0.0008195429715,0.0008195429715,0.0008195429715,0.0008195429715,0.0008195429715,0.0008195429715,0.0024586289145,0.0024586289145,0.0024586289145,0.0024586289145,0.0024586289145,0.0024586289145,0.0024586289145,0.0024586289145,0.0024586289145,0.0024586289145,0.0024586289145,0.0024586289145,0.0008195429715,0.0008195429715,0.0008195429715,0.0008195429715,0.0008195429715,0.0008195429715
I1473,D1530,CG3,92048,GNV,27,25,4.60487222222,-74.0950083333,SO2,g/h,5.66195948459e-06,5.66195948459e-06,5.66195948459e-06,5.66195948459e-06,5.66195948459e-06,5.66195948459e-06,5.66195948459e-06,1.69858784538e-05,1.69858784538e-05,1.69858784538e-05,1.69858784538e-05,1.69858784538e-05,1.69858784538e-05,1.69858784538e-05,1.69858784538e-05,1.69858784538e-05,1.69858784538e-05,1.69858784538e-05,1.69858784538e-05,5.66195948459e-06,5.66195948459e-06,5.66195948459e-06,5.66195948459e-06,5.66195948459e-06,5.66195948459e-06
I1470,D2710,GLP,92048,GLP,21,29,4.63014444444,-74.12225,SO2,g/h,0.00472051614664,0.00472051614664,0.00472051614664,0.00472051614664,0.00472051614664,0.00472051614664,0.00472051614664,0.0141615484399,0.0141615484399,0.0141615484399,0.0141615484399,0.0141615484399,0.0141615484399,0.0141615484399,0.0141615484399,0.0141615484399,0.0141615484399,0.0141615484399,0.0141615484399,0.00472051614664,0.00472051614664,0.00472051614664,0.00472051614664,0.00472051614664,0.00472051614664
I1471,D2699,HFA,92072,Oil,21,29,4.52445277778,-74.1258138889,SO2,g/h,1353.1578098,1353.1578098,1353.1578098,1353.1578098,1353.1578098,1353.1578098,1353.1578098,4059.4734294,4059.4734294,4059.4734294,4059.4734294,4059.4734294,4059.4734294,4059.4734294,4059.4734294,4059.4734294,4059.4734294,4059.4734294,4059.4734294,1353.1578098,1353.1578098,1353.1578098,1353.1578098,1353.1578098,1353.1578098
I1072,D2729,HG1,92048,GNV,33,28,4.65522222222,-74.1397777778,SO2,g/h,0.000443020419988,0.000443020419988,0.000443020419988,0.000443020419988,0.000443020419988,0.000443020419988,0.000443020419988,0.00132906125997,0.00132906125997,0.00132906125997,0.00132906125997,0.00132906125997,0.00132906125997,0.00132906125997,0.00132906125997,0.00132906125997,0.00132906125997,0.00132906125997,0.00132906125997,0.000443020419988,0.000443020419988,0.000443020419988,0.000443020419988,0.000443020419988,0.000443020419988
I1073,D2729,CG1,92048,GNV,33,28,4.65522222222,-74.1397777778,SO2,g/h,0.12233318937,0.12233318937,0.12233318937,0.12233318937,0.12233318937,0.12233318937,0.12233318937,0.366999568111,0.366999568111,0.366999568111,0.366999568111,0.366999568111,0.366999568111,0.366999568111,0.366999568111,0.366999568111,0.366999568111,0.366999568111,0.366999568111,0.12233318937,0.12233318937,0.12233318937,0.12233318937,0.12233318937,0.12233318937
I1070,D2731,HC,92084,Carbon,33,28,4.62807991882,-74.1619086784,SO2,g/h,0.538350996365,0.538350996365,0.538350996365,0.538350996365,0.538350996365,0.538350996365,0.538350996365,1.6150529891,1.6150529891,1.6150529891,1.6150529891,1.6150529891,1.6150529891,1.6150529891,1.6150529891,1.6150529891,1.6150529891,1.6150529891,1.6150529891,0.538350996365,0.538350996365,0.538350996365,0.538350996365,0.538350996365,0.538350996365
