MEOH|0.0999878044813|0.00387930869509|0.00387930869509|0.00387930869509|0.00387930869509|0.0|0.00387930869509|0.00387930869509|0.00387930869509|0.00387930869509|0.0|0.00387930869509|0.00387930869509|0.00387930869509|0.00387930869509|0.00387930869509|0.00782661352154|0.0150704969449|0.0150704969449|0.0150704969449|0.0150704969449|0.0150704969449|0.0150704969449|0.0150704969449|0.0150704969449|0.0150704969449|0.0150704969449|0.0150704969449|0.0150704969449|0.0|0.0|0.0|0.00782661352154|0.000503317096161|0.000503317096161|0.00782661352154|0.000503317096161|0.0110900638754|0.0110900638754|0.0110900638754|5.16842815876e-05|5.16842815876e-05|5.16842815876e-05|0.0|0.0|0.0735988608597|0.0735988608597|0.0735988608597|0.0|0.0735988608597|0.0735988608597|0.00782661352154|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.00782661352154|0.00520284080057|0.00782661352154|0.00782661352154|0.0125957791571|0.0125957791571|0.0125957791571|0.0125957791571|0.0125957791571|0.0125957791571|0.0125957791571|0.0125957791571|0.0125957791571|0.0125957791571|0.0125957791571|0.0125957791571|0.00782661352154|0.00782661352154|0.00138067843896|0.00782661352154|0.00782661352154|0.00782661352154|0.0|0.0|0.00782661352154|0.00782661352154|0.00782661352154|0.00782661352154|0.00782661352154|0.00782661352154|0.0|0.0|0.0|0.0|0.00782661352154|0.00782661352154|0.00782661352154|0.00782661352154|0.00782661352154|0.00782661352154|0.00782661352154|0.00782661352154|0.0|0.00782661352154|0.0151925545747|0.00918452102312|0.0|0.00340530506792|0.00551836897732|0.00551836897732|0.00918452102312|0.0151925545747|0.0151925545747
ETOH|0.0593707854547|0.304825558225|0.304825558225|0.304825558225|0.304825558225|0.0|0.304825558225|0.304825558225|0.304825558225|0.304825558225|0.634130405422|0.304825558225|0.304825558225|0.304825558225|0.304825558225|0.304825558225|0.0184077413309|0.0354449352492|0.0354449352492|0.0354449352492|0.0354449352492|0.0354449352492|0.0354449352492|0.0354449352492|0.0354449352492|0.0354449352492|0.0354449352492|0.0354449352492|0.0354449352492|6.95392343984e-05|6.95392343984e-05|6.95392343984e-05|0.0184077413309|0.00118377263526|0.00118377263526|0.0184077413309|0.00118377263526|0.0260831873965|0.0260831873965|0.0260831873965|0.000206151033115|0.000206151033115|0.000206151033115|0.0|0.0|0.0615945239278|0.0615945239278|0.0615945239278|0.0|0.0615945239278|0.0615945239278|0.0184077413309|0.619069914594|0.619069914594|0.619069914594|6.95392343984e-05|6.95392343984e-05|6.95392343984e-05|0.0|0.0|0.0184077413309|0.0123868759395|0.0184077413309|0.0184077413309|0.101173554791|0.101173554791|0.101173554791|0.101173554791|0.101173554791|0.101173554791|0.101173554791|0.101173554791|0.101173554791|0.101173554791|0.101173554791|0.101173554791|0.0184077413309|0.0184077413309|0.00324727565705|0.0184077413309|0.0184077413309|0.0184077413309|0.0|0.0|0.0184077413309|0.0184077413309|0.0184077413309|0.0184077413309|0.0184077413309|0.0184077413309|0.000228268909815|0.000228268909815|0.000228268909815|0.000228268909815|0.0184077413309|0.0184077413309|0.0184077413309|0.0184077413309|0.0184077413309|0.0184077413309|0.0184077413309|0.0184077413309|6.95392343984e-05|0.0184077413309|0.0357320077192|0.0216014610632|0.000228268909815|0.00800908013035|0.410975346012|0.410975346012|0.0216014610632|0.0357320077192|0.0357320077192
CH4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ETHA|0.00477096962116|0.0027064400726|0.0027064400726|0.0027064400726|0.0027064400726|0.0|0.0027064400726|0.0027064400726|0.0027064400726|0.0027064400726|0.0|0.0027064400726|0.0027064400726|0.0027064400726|0.0027064400726|0.0027064400726|0.00546031835369|0.0105140889915|0.0105140889915|0.0105140889915|0.0105140889915|0.0105140889915|0.0105140889915|0.0105140889915|0.0105140889915|0.0105140889915|0.0105140889915|0.0105140889915|0.0105140889915|0.0|0.0|0.0|0.00546031835369|0.000351144408796|0.000351144408796|0.00546031835369|0.000351144408796|0.00773709844696|0.00773709844696|0.00773709844696|3.60580767881e-05|3.60580767881e-05|3.60580767881e-05|0.0|0.0|0.00356059507168|0.00356059507168|0.00356059507168|0.0|0.00356059507168|0.00356059507168|0.00546031835369|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.00546031835369|0.0036298160164|0.00546031835369|0.00546031835369|0.00878757637913|0.00878757637913|0.00878757637913|0.00878757637913|0.00878757637913|0.00878757637913|0.00878757637913|0.00878757637913|0.00878757637913|0.00878757637913|0.00878757637913|0.00878757637913|0.00546031835369|0.00546031835369|0.000963244677928|0.00546031835369|0.00546031835369|0.00546031835369|0.0|0.0|0.00546031835369|0.00546031835369|0.00546031835369|0.00546031835369|0.00546031835369|0.00546031835369|0.0|0.0|0.0|0.0|0.00546031835369|0.00546031835369|0.00546031835369|0.00546031835369|0.00546031835369|0.00546031835369|0.00546031835369|0.00546031835369|0.0|0.00546031835369|0.0105992437668|0.00640767665024|0.0|0.00237574651043|0.00384994753176|0.00384994753176|0.00640767665024|0.0105992437668|0.0105992437668
IOLE|0.00784009915759|0.00444747299147|0.00444747299147|0.00444747299147|0.00444747299147|0.0|0.00444747299147|0.00444747299147|0.00444747299147|0.00444747299147|0.0|0.00444747299147|0.00444747299147|0.00444747299147|0.00444747299147|0.00444747299147|0.0176537110047|0.0172777248213|0.0172777248213|0.0172777248213|0.0172777248213|0.0172777248213|0.0172777248213|0.0172777248213|0.0172777248213|0.0172777248213|0.0172777248213|0.0172777248213|0.0172777248213|0.0|0.0|0.0|0.0176537110047|0.22926661325|0.22926661325|0.0176537110047|0.22926661325|0.0127143167601|0.0127143167601|0.0127143167601|5.92539713933e-05|5.92539713933e-05|5.92539713933e-05|0.0|0.0|0.00585109959581|0.00585109959581|0.00585109959581|0.0|0.00585109959581|0.00585109959581|0.0176537110047|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0176537110047|0.00596484986326|0.0176537110047|0.0176537110047|0.014440559391|0.014440559391|0.014440559391|0.014440559391|0.014440559391|0.014440559391|0.014440559391|0.014440559391|0.014440559391|0.014440559391|0.014440559391|0.014440559391|0.0176537110047|0.0176537110047|0.00158289286825|0.0176537110047|0.0176537110047|0.0176537110047|0.0|0.0|0.0176537110047|0.0176537110047|0.0176537110047|0.0176537110047|0.0176537110047|0.0176537110047|0.0|0.0|0.0|0.0|0.0176537110047|0.0176537110047|0.0176537110047|0.0176537110047|0.0176537110047|0.0176537110047|0.0176537110047|0.0176537110047|0.0|0.0176537110047|0.0174176590349|0.0105296877358|0.0|0.0433831546593|0.00632659035737|0.00632659035737|0.0105296877358|0.0174176590349|0.0174176590349
ALDX|0.00910592044678|0.00516553865398|0.00516553865398|0.00516553865398|0.00516553865398|0.0|0.00516553865398|0.00516553865398|0.00516553865398|0.00516553865398|0.0|0.00516553865398|0.00516553865398|0.00516553865398|0.00516553865398|0.00516553865398|0.0104216183483|0.0200672956505|0.0200672956505|0.0200672956505|0.0200672956505|0.0200672956505|0.0200672956505|0.0200672956505|0.0200672956505|0.0200672956505|0.0200672956505|0.0200672956505|0.0200672956505|0.0|0.0|0.0|0.0104216183483|0.000670197738767|0.000670197738767|0.0104216183483|0.000670197738767|0.0147671036584|0.0147671036584|0.0147671036584|6.88208068314e-05|6.88208068314e-05|6.88208068314e-05|0.0|0.0|0.00679578744793|0.00679578744793|0.00679578744793|0.0|0.00679578744793|0.00679578744793|0.0104216183483|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0104216183483|0.00692790323695|0.0104216183483|0.0104216183483|0.0167720563706|0.0167720563706|0.0167720563706|0.0167720563706|0.0167720563706|0.0167720563706|0.0167720563706|0.0167720563706|0.0167720563706|0.0167720563706|0.0167720563706|0.0167720563706|0.0104216183483|0.0104216183483|0.00183845844859|0.0104216183483|0.0104216183483|0.0104216183483|0.0|0.0|0.0104216183483|0.0104216183483|0.0104216183483|0.0104216183483|0.0104216183483|0.0104216183483|0.0|0.0|0.0|0.0|0.0104216183483|0.0104216183483|0.0104216183483|0.0104216183483|0.0104216183483|0.0104216183483|0.0104216183483|0.0104216183483|0.0|0.0104216183483|0.0202298229082|0.0122297558901|0.0|0.0045343736061|0.00734804845393|0.00734804845393|0.0122297558901|0.0202298229082|0.0202298229082
TERP|0.010653247145|0.00604329460591|0.00604329460591|0.00604329460591|0.00604329460591|0.0|0.00604329460591|0.00604329460591|0.00604329460591|0.00604329460591|0.0|0.00604329460591|0.00604329460591|0.00604329460591|0.00604329460591|0.00604329460591|0.0121925154699|0.0234772378416|0.0234772378416|0.0234772378416|0.0234772378416|0.0234772378416|0.0234772378416|0.0234772378416|0.0234772378416|0.0234772378416|0.0234772378416|0.0234772378416|0.0234772378416|0.0|0.0|0.0|0.0121925154699|0.000784081322567|0.000784081322567|0.0121925154699|0.000784081322567|0.0172764088824|0.0172764088824|0.0172764088824|8.05152063625e-05|8.05152063625e-05|8.05152063625e-05|0.0|0.0|0.00795056399304|0.00795056399304|0.00795056399304|0.0|0.00795056399304|0.00795056399304|0.0121925154699|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0121925154699|0.00810512960345|0.0121925154699|0.0121925154699|0.0196220538813|0.0196220538813|0.0196220538813|0.0196220538813|0.0196220538813|0.0196220538813|0.0196220538813|0.0196220538813|0.0196220538813|0.0196220538813|0.0196220538813|0.0196220538813|0.0121925154699|0.0121925154699|0.00215085913973|0.0121925154699|0.0121925154699|0.0121925154699|0.0|0.0|0.0121925154699|0.0121925154699|0.0121925154699|0.0121925154699|0.0121925154699|0.0121925154699|0.0|0.0|0.0|0.0|0.0121925154699|0.0121925154699|0.0121925154699|0.0121925154699|0.0121925154699|0.0121925154699|0.0121925154699|0.0121925154699|0.0|0.0121925154699|0.0236673826002|0.0143079014122|0.0|0.00530487861781|0.00859666814251|0.00859666814251|0.0143079014122|0.0236673826002|0.0236673826002
UNR|0.00735174712358|0.00307638097002|0.00307638097002|0.00307638097002|0.00307638097002|0.0|0.00307638097002|0.00307638097002|0.00307638097002|0.00307638097002|0.0|0.00307638097002|0.00307638097002|0.00307638097002|0.00307638097002|0.00307638097002|0.00171896754043|0.000217136284817|0.000217136284817|0.000217136284817|0.000217136284817|0.000217136284817|0.000217136284817|0.000217136284817|0.000217136284817|0.000217136284817|0.000217136284817|0.000217136284817|0.000217136284817|9.43679162414e-05|9.43679162414e-05|9.43679162414e-05|0.00171896754043|0.0|0.0|0.00171896754043|0.0|0.00267511060595|0.00267511060595|0.00267511060595|0.000114796018955|0.000114796018955|0.000114796018955|0.0167715156385|0.0113694760067|0.00182217516696|0.00182217516696|0.00182217516696|0.0|0.00182217516696|0.00182217516696|0.00171896754043|0.00952367957267|0.00952367957267|0.00952367957267|9.43679162414e-05|9.43679162414e-05|9.43679162414e-05|0.0|0.0|0.00171896754043|0.000203687071894|0.00171896754043|0.00171896754043|0.000360575541944|0.000360575541944|0.000360575541944|0.000360575541944|0.000360575541944|0.000360575541944|0.000360575541944|0.000360575541944|0.000360575541944|0.000360575541944|0.000360575541944|0.000360575541944|0.00171896754043|0.00171896754043|0.00072172285403|0.00171896754043|0.00171896754043|0.00171896754043|0.0|0.0|0.00171896754043|0.00171896754043|0.00171896754043|0.00171896754043|0.00171896754043|0.00171896754043|0.000309771333382|0.000309771333382|0.000309771333382|0.000309771333382|0.00171896754043|0.00171896754043|0.00171896754043|0.00171896754043|0.00171896754043|0.00171896754043|0.00171896754043|0.00171896754043|9.43679162414e-05|0.00171896754043|0.0|0.00578663231021|0.000309771333382|0.00073160548347|0.0|0.0|0.00578663231021|0.0|0.0
NROG|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
NVOL|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
