ID,BASEFUEL,CATEGORY,CIUU,COL,FUELTYPE,FUELUNIT,GROWRATE,LAT,LON,PROYECTEDFUEL,ROW,SOURCETYPE,VOCFE,VOCRM,YEAR,CO,CO2,NOX,PM10,SO2,VOC
I248,2930.025,CG3,D2424,26,GNV,m3,-0.0408328367972,4.61966666667,-74.1161111111,2293,37,CALDERA,8.8e-08,2930.025,2008,0.00308226333682,4.40323333832,0.00246501635401,0.00010637849765,1.24093000293e-05,0.00020181486134
I241,23172.0,HG2,D3430,32,GNV,m3,-0.0408328367972,4.62494749691,-74.1092973726,18136,30,HORNO,1.362e-05,2.98030327869,2008,0.0116076055,34.8228165,0.0221402014677,0.00356130358384,0.00126334090142,3.17714264532e-05
I240,23172.0,HG2,D3430,32,GNV,m3,0.0119278052319,4.62494749691,-74.1092973726,24891,30,HORNO,3e-08,26143.9814815,2008,0.0159303227144,47.7909681432,0.0303852981859,0.00488754682216,0.00173381394276,0.00084250805533
I243,23172.0,HG2,D3430,31,GNV,m3,0.0119278052319,4.62494749691,-74.1092973726,24891,28,HORNO,3e-08,26143.9814815,2008,0.0159303227144,47.7909681432,0.0303852981859,0.00488754682216,0.00173381394276,0.00084250805533
I242,23172.0,HG2,D3430,32,GNV,m3,0.0119278052319,4.62494749691,-74.1092973726,24891,30,HORNO,3e-08,26143.9814815,2008,0.0159303227144,47.7909681432,0.0303852981859,0.00488754682216,0.00173381394276,0.00084250805533
I245,19555.9836066,HG2,D2892,27,GNV,m3,-0.0408328367972,4.6175,-74.1132777778,15306,38,HORNO,1.362e-05,2.98030327869,2008,0.00979622574099,29.388677223,0.0186851983838,0.00300555819539,0.00106619514749,3.17714264532e-05
I244,80.26649506,ACD,D2429,27,DIESEL,m3,-0.0408328367972,4.60848214295,-74.1068669198,62,38,CALDERA,0.0912,80.26649506,2008,0.037695082273,168.120066938,0.150780329092,0.0527731151822,0.113085246819,5.72965250549
I247,325.933060109,HG2,D2892,27,GNV,m3,-0.0408328367972,4.6175,-74.1132777778,255,38,HORNO,1.362e-05,2.98030327869,2008,0.000163270429016,0.489811287048,0.000311419973062,5.00926365897e-05,1.77699191248e-05,3.17714264532e-05
I246,3600.0,HG2,D2892,27,GNV,m3,-0.0408328367972,4.6175,-74.1132777778,2817,38,HORNO,1.362e-05,2.98030327869,2008,0.00180335662869,5.41006988607,0.00343969986552,0.0005532838297,0.000196272537766,3.17714264532e-05
I1534,120000.0,HL,D2693,32,Carbon,kg,0.00426891489574,4.53280555556,-74.1039638889,123113,20,HORNO,1.362e-08,5536.76785714,2008,0.769458250083,288.454508791,0.561867630145,1.56541327937,1.48719980797,7.73672605895e-05
I335,17484.0,HG1,D1589,31,GNV,m3,0.00794181745082,4.6532786745,-74.1336022825,18337,34,HORNO,9.9e-12,1040783.64286,2008,0.0117358701799,35.2076105396,0.0223848519129,0.00360065618451,1.8337297156e-06,1.08066273993e-05
I334,2903040.0,HG3,D1710,31,GNV,m3,-0.0408328367972,4.64813888889,-74.1317222222,2272229,33,CALENTADOR,8.8e-08,2903040.0,2008,1.45422678538,4362.68035613,3.41743294564,0.0690757723054,0.0218134017807,0.199956182989
I337,17484.0,HG1,D1589,31,GNV,m3,0.00794181745082,4.6532786745,-74.1336022825,18337,34,HORNO,9.9e-12,1040783.64286,2008,0.0117358701799,35.2076105396,0.0223848519129,0.00360065618451,1.8337297156e-06,1.08066273993e-05
I336,17484.0,HG1,D1589,31,GNV,m3,0.00794181745082,4.6532786745,-74.1336022825,18337,34,HORNO,9.9e-12,1040783.64286,2008,0.0117358701799,35.2076105396,0.0223848519129,0.00360065618451,1.8337297156e-06,1.08066273993e-05
I331,54000.0,HG2,D3430,31,GNV,m3,-0.0408328367972,4.69389194102,-74.1582006194,42266,33,HORNO,1.362e-05,2.98030327869,2008,0.0270503494304,81.1510482911,0.0515954979827,0.0082992574455,0.00294408806649,3.17714264532e-05
I330,324000.0,HG2,D3430,31,GNV,m3,-0.0658897697655,4.69389194102,-74.1582006194,218198,33,HORNO,1.0442e-08,32831.9767442,2008,0.139646997862,418.940993585,0.266360936113,0.042844784306,0.0151988077264,0.000230880545476
I333,63000.0,HG1,D3430,32,GNV,m3,-0.0658897697655,4.69389194102,-74.1582006194,42427,33,HORNO,1.0442e-08,32831.9767442,2008,0.0271535829175,81.4607487526,0.0517924042443,0.00833093028171,4.24274733087e-06,0.000230880545476
I332,162000.0,HG2,D3430,32,GNV,m3,-0.0658897697655,4.69389194102,-74.1582006194,109099,33,HORNO,1.0442e-08,32831.9767442,2008,0.0698234989308,209.470496793,0.133180468057,0.021422392153,0.00759940386322,0.000230880545476
I339,4836.0,CG3,D1730,31,GNV,m3,0.0135578066445,4.601725,-74.1413611111,5245,34,CALDERA,0.000142,1159.09146341,2008,0.00705040466678,10.0720066668,0.00563850680711,0.00024333140109,2.83851758521e-05,0.178539590922
I338,6924.0,CG3,D1730,31,GNV,m3,0.00426891489574,4.61015270004,-74.1365522424,7103,34,CALDERA,0.000142,1159.09146341,2008,0.00954729023105,13.6389860444,0.00763537179799,0.000329506690514,3.84377244893e-05,0.168861191274
I1179,89527.2,CG1,N8511,30,GNV,m3,-0.0408328367972,4.57027777778,-74.0834444444,70073,23,CALDERA,8.8e-08,89527.2,2008,0.0941788572481,134.54122464,0.448146807162,0.0413029027512,0.00157144264045,0.00616647279601
I1178,50.0,AHF,N8511,30,DIESEL,m3,-0.0408328367972,4.56986111111,-74.0835833333,39,24,HORNO INCINERADOR,0.0912,50.0,2008,0.0232855293852,104.726179218,0.0838279057868,0.0186284235082,0.0666866253318,3.56914332762
I1173,50.0,ACD,N8511,29,DIESEL,m3,-0.0408328367972,4.59308333333,-74.088,39,27,CALDERA,0.0912,50.0,2008,0.0234812061028,104.726179218,0.093924824411,0.0328736885439,0.0704436183083,3.56914332762
I1172,9562.5,CG3,N8511,29,GNV,m3,-0.0408328367972,4.59308333333,-74.088,7484,27,CALDERA,8.8e-08,9562.5,2008,0.0100593486944,14.3704981349,0.00804488660854,0.000347179421261,4.04992897775e-05,0.000658647831182
I1171,76014.575,CG3,N8511,29,GNV,m3,-0.0408328367972,4.5915,-74.0916666667,59497,27,CALDERA,8.8e-08,76014.575,2008,0.079964142827,114.234489753,0.0639507070819,0.00275981136271,0.000321938436627,0.00523574744701
I1170,76014.575,CG3,N8511,28,GNV,m3,-0.0408328367972,4.5915,-74.0916666667,59497,27,CALDERA,8.8e-08,76014.575,2008,0.079964142827,114.234489753,0.0639507070819,0.00275981136271,0.000321938436627,0.00523574744701
I1177,23372.44,CG3,N8511,30,GNV,m3,-0.0408328367972,4.56986111111,-74.0835833333,18293,24,CALDERA,8.8e-08,23372.44,2008,0.0245868260182,35.1240371689,0.0196631246604,0.000848567863284,9.89874217378e-05,0.00160985170358
I1176,23372.44,CG3,N8511,30,GNV,m3,-0.0408328367972,4.56986111111,-74.0835833333,18293,24,CALDERA,8.8e-08,23372.44,2008,0.0245868260182,35.1240371689,0.0196631246604,0.000848567863284,9.89874217378e-05,0.00160985170358
I1175,32500.0,CG1,N8511,28,GNV,m3,-0.0408328367972,4.57665072102,-74.0913312213,25437,27,CALDERA,8.8e-08,32500.0,2008,0.0341886360856,48.8409086937,0.162685432279,0.0149937040298,0.00057046222617,0.00223854164846
I1174,32500.0,CG1,N8511,35,GNV,m3,-0.0408328367972,4.57665072102,-74.0913312213,25437,27,CALDERA,8.8e-08,32500.0,2008,0.0341886360856,48.8409086937,0.162685432279,0.0149937040298,0.00057046222617,0.00223854164846
I1353,504000.0,HG2,D3410,27,GNV,m3,-0.0408328367972,4.620458333,-74.0985166667,394484,29,HORNO,1.362e-05,2.98030327869,2008,0.252469928017,757.40978405,0.481557981172,0.077459736158,0.0274781552872,3.17714264532e-05
I1352,42857.1428571,CG1,D3410,27,GNV,m3,-0.0658897697655,4.620458333,-74.0985166667,28862,29,CALDERA,1.0442e-08,8608.38414634,2008,0.0387908327393,55.4154753419,0.184584824527,0.0170120347505,0.000647253220164,6.05357527771e-05
I1351,662400.0,CG1,D3410,32,GNV,m3,-0.0658897697655,4.620458333,-74.0985166667,446094,33,CALDERA,1.0442e-08,8608.38414634,2008,0.599551110819,856.501586885,2.85294304789,0.262938009105,0.0100039457709,6.05357527771e-05
I1350,662400.0,CG1,D3410,32,GNV,m3,-0.0658897697655,4.620458333,-74.0985166667,446094,33,CALDERA,1.0442e-08,8608.38414634,2008,0.599551110819,856.501586885,2.85294304789,0.262938009105,0.0100039457709,6.05357527771e-05
I1357,21600.0,CG3,D1810,33,GNV,m3,-0.00773219322049,4.6497666667,-74.1201055556,20620,31,CALDERA,8.8e-08,21600.0,2008,0.0277143518811,39.5919312587,0.0221643393708,0.000956508511534,0.000111578950281,0.00181463018269
I1356,0.639739561646,ACD,D2424,29,DIESEL,m3,0.0207328015372,4.609141667,-74.0703111111,0,28,CALDERA,0.0912,0.639739561646,2008,0.000434689656901,1.93871586978,0.0017387586276,0.000608565519661,0.0013040689707,0.0660728278489
I1355,172800.0,HG2,D3410,29,GNV,m3,-0.0408328367972,4.620458333,-74.0985166667,135251,28,HORNO,1.362e-05,2.98030327869,2008,0.0865611181772,259.683354532,0.165105593545,0.0265576238256,0.00942108181276,3.17714264532e-05
I1354,504000.0,HG2,D3410,31,GNV,m3,-0.0408328367972,4.620458333,-74.0985166667,394484,33,HORNO,1.362e-05,2.98030327869,2008,0.252469928017,757.40978405,0.481557981172,0.077459736158,0.0274781552872,3.17714264532e-05
I1605,5760.0,HM,D1522,34,Wood,kg,0.00794181745082,4.56218055556,-74.136575,6041,29,HORNILLA,0.015,5760.0,2008,0.0258709590628,10.198111297,0.0211279499013,0.0155225754377,0.00107795662761,90.6167052323
I1604,11.3563235795,GLP,D2899,34,GLP,m3,-0.0408328367972,4.67266666667,-74.0708833333,8,29,HORNO,1.362e-05,2.98030327869,2008,0.00338658421666,13.333008727,0.0200972884878,0.000213328139632,1.06664069816e-05,3.17714264532e-05
I1359,297000.0,CC2,D1810,33,Carbon,kg,-0.00773219322049,4.6497666667,-74.1201055556,283535,31,CALDERA,2e-05,297000.0,2008,0.0850607898137,805.24214357,1.26773927578,2.9707316444,3.28765251381,5.67071932091
I1358,3857.14285714,CG3,D1810,33,GNV,m3,-0.00773219322049,4.6497666667,-74.1201055556,3682,31,CALDERA,8.8e-08,3857.14285714,2008,0.00494899140734,7.06998772477,0.00395791774479,0.000170805091345,1.99248125501e-05,0.000324041104052
I1601,22.8940992,ACD,D2423,30,DIESEL,m3,-0.0408328367972,4.63780833333,-74.1215861111,17,23,CALDERA,0.0912,22.8940992,2008,0.010751621237,47.9522307172,0.0430064849482,0.0150522697319,0.0322548637111,1.63424642803
I1328,8832.0,HG1,D2899,27,GNV,m3,0.00870639173951,4.63646111111,-74.1194722222,9305,37,HORNO,1.0442e-08,8608.38414634,2008,0.00595560466886,17.8668140066,0.0113596458142,0.00182722580045,9.30563229509e-07,9.4709197173e-05
I1603,84873.6,CG3,D1749,29,GNV,m3,0.00426891489574,4.67142222222,-74.1416611111,87075,26,CALDERA,0.000142,1159.09146341,2008,0.117029591588,167.18513084,0.0935935141297,0.00403905532178,0.0004711652301,0.168861191274
I1602,20000.0,CG3,D1910,29,GNV,m3,-0.0449824446976,4.56307777778,-74.1366222222,15269,29,CALDERA,8.8e-08,20000.0,2008,0.0205218022926,29.316860418,0.0164121532578,0.000708271246937,8.26214940006e-05,0.00134368943583
I1329,149040.0,HG2,D2899,27,GNV,m3,-0.0658897697655,4.63646111111,-74.1194722222,100371,37,HORNO,1.0442e-08,32831.9767442,2008,0.0642376190164,192.712857049,0.122526030612,0.0197086007807,0.00699145155416,0.000230880545476
I758,87.1030018549,ACD,D2321,27,DIESEL,m3,-0.0408328367972,4.68061111111,-74.1573611111,68,38,CALDERA,3.7228e-08,1964.85714286,2008,0.0409056707745,182.439291654,0.163622683098,0.0572679390843,0.122717012323,5.72532086633e-05
I1281,0.927433092327,GLP,D2729,33,GLP,m3,-0.0658897697655,4.63315880467,-74.1131674921,0,31,HORNO,0.024,0.927433092327,2008,0.000237965601515,0.936872446911,0.00141217906831,1.49899591506e-05,7.49497957529e-07,0.0149899591506
I1280,0.927433092327,GLP,D2729,33,GLP,m3,-0.0658897697655,4.63315880467,-74.1131674921,0,31,HORNO,0.024,0.927433092327,2008,0.000237965601515,0.936872446911,0.00141217906831,1.49899591506e-05,7.49497957529e-07,0.0149899591506
I1283,1650000.0,CG2,D1720,27,GNV,m3,0.00426891489574,4.5994878307,-74.1511034616,1692808,36,CALDERA,0.000142,1159.09146341,2008,2.27513415385,3250.19164835,1.33335408849,0.401501179746,0.000853853631263,0.168861191274
I1282,38500.0,CG3,D1720,33,GNV,m3,0.00426891489574,4.6003942102,-74.144693622,39498,31,CALDERA,0.000142,1159.09146341,2008,0.0530864635897,75.8378051282,0.0424554902113,0.00183217902727,0.000213727959682,0.168861191274
I1285,72000.0,CG3,D1730,27,GNV,m3,0.00426891489574,4.61320647906,-74.1437845061,73867,36,CALDERA,0.000142,1159.09146341,2008,0.0992785812587,141.826544655,0.0793972803951,0.00342641272631,0.000399699041483,0.168861191274
I1284,12000000.0,CG3,D1730,27,GNV,m3,0.0135578066445,4.61298466931,-74.1434559247,13016964,36,CALDERA,0.000142,1159.09146341,2008,17.494800662,24992.5723743,13.9913320276,0.603800002705,0.0704346795338,0.178539590922
I1287,17762.5,HG3,D2732,27,GNV,m3,-0.0243932142608,4.61107001106,-74.1421893523,15344,36,HORNO,8.8e-08,17762.5,2008,0.00982021587409,29.4606476223,0.0230775073041,0.000466460254019,0.000147303238111,0.00135027968269
I1286,800.0,CC2,D1730,27,Carbon,kg,0.00426891489574,4.61320647906,-74.1437845061,820,36,CALDERA,0.000142,1159.09146341,2008,0.000246226640027,2.33094552559,0.00366974234531,0.0085994178143,0.00951681302071,0.168861191274
I1289,19200.0,HC,D2731,27,Carbon,kg,0.0119278052319,4.61659979756,-74.14414964,20624,36,HORNO,3e-08,26143.9814815,2008,0.128902792549,48.3230788709,0.0941263630105,0.262244433903,0.24914179334,0.00084250805533
I1288,6000.0,HG3,D2732,33,GNV,m3,-0.00534479303749,4.61673847382,-74.1413906656,5810,30,HORNO,8.8e-08,6000.0,2008,0.00371880956765,11.1564287029,0.00873920248397,0.000176643454463,5.57821435147e-05,0.000511336315552
I1320,100368.0,HG2,D3410,32,GNV,m3,-0.0408328367972,4.58240833333,-74.1425083333,78558,32,HORNO,1.362e-05,2.98030327869,2008,0.0502775828079,150.832748424,0.0958988322506,0.015425553172,0.00547207835291,3.17714264532e-05
I1321,100368.0,HG2,D3410,29,GNV,m3,-0.0408328367972,4.58240833333,-74.1425083333,78558,35,HORNO,1.362e-05,2.98030327869,2008,0.0502775828079,150.832748424,0.0958988322506,0.015425553172,0.00547207835291,3.17714264532e-05
I982,3351065.60452,CG1,D3410,34,GNV,m3,-0.0658897697655,4.58240833333,-74.1425083333,2256781,29,CALDERA,1.0442e-08,8608.38414634,2008,3.03311459182,4333.02084545,14.4329699871,1.33019703869,0.0506097200819,6.05357527771e-05
I1599,7500.0,CG3,D1530,25,GNV,m3,0.01,4.67167777778,-74.0689916667,7963,32,CALDERA,8.8e-08,7500.0,2008,0.0107033123892,15.2904462703,0.00855989161151,0.000369404611942,4.30919101422e-05,0.00070081212072
I1598,104.6587392,ACD,D2424,25,DIESEL,m3,0.0207328015372,4.60825,-74.0690138889,118,32,CALDERA,0.0912,104.6587392,2008,0.071113425153,317.165876182,0.284453700612,0.0995587952141,0.213340275459,10.8092406232
I1595,79372.8,CG3,D1511,30,GNV,m3,0.0352364210205,4.59944444444,-74.1601472222,98059,23,CALDERA,1.9976e-05,29509.162766,2008,0.13179194548,188.274207829,0.105399592907,0.00454855008495,0.000530598983342,0.72825473409
I1594,79372.8,CG3,D1511,30,GNV,m3,-0.0408328367972,4.59944444444,-74.1601472222,62125,23,CALDERA,8.8e-08,94870.3064136,2008,0.0834968545937,119.281220848,0.0667759660969,0.00288173623716,0.000336161257794,0.00653449637259
I1597,38427264.0,HG2,D2694,34,GNV,m3,0.00426891489574,4.59507222222,-74.171625,39424233,28,HORNO,1.362e-08,5536.76785714,2008,25.2315096004,75694.5288011,48.1262656528,7.7412232493,2.74613037828,7.73672605895e-05
I1596,1500.0,HC,D2429,25,Carbon,kg,0.0207328015372,4.63945555556,-74.1634888889,1698,27,HORNO,2e-05,1500.0,2008,0.0106168608232,3.98004878539,0.00775255893306,0.021599319932,0.0205201430692,0.0339739546341
I1591,255024.0,CG1,D1730,30,GNV,m3,0.0135578066445,4.59282777778,-74.1459555556,276636,24,CALDERA,0.000142,1159.09146341,2008,0.371799503669,531.142148098,1.76919496947,0.163055692028,0.00620374477708,0.178539590922
I1590,2400.0,HG2,D2220,31,GNV,m3,0.00426891489574,4.68805555556,-74.1133944444,2462,32,HORNO DE SECADO Y CURADO,6e-05,18053.0,2008,0.00157585049617,4.72755148851,0.00300575751546,0.000483483180023,0.000171511375566,1.1112823831
I1593,295488.0,CC1,D1730,37,Carbon,kg,0.00426891489574,4.61495555556,-74.144425,303154,36,CALDERA,0.000142,1159.09146341,2008,0.0909462717602,860.95803933,2.30907035008,1.78190315787,6.70869409962,0.168861191274
I1592,982.142857143,HG1,D1522,29,GNV,m3,0.00842863539817,4.62260555556,-74.1217583333,1033,36,HORNO,8.8e-08,982.142857143,2008,0.000661176935957,1.98353080787,0.00126112061337,0.00020285422274,1.03308896243e-07,9.0911828694e-05
I403,18375.0,HG2,D2892,35,GNV,m3,0.0093713787354,4.616115054,-74.1424304605,19437,37,HORNO,1.0442e-08,8608.38414634,2008,0.0124401881884,37.3205645653,0.0237282592682,0.00381674642362,0.0013539569862,9.50878343441e-05
I402,36504.0,HG2,D1589,34,GNV,m3,0.038464328588,4.61196149334,-74.1426817634,45980,39,HORNO,8.8e-08,36504.0,2008,0.0294272381323,88.281714397,0.0561291457473,0.00902850537287,0.00320278230927,0.00404624524319
I401,21070.875,CG3,D1511,34,GNV,m3,0.0352364210205,4.61577430201,-74.1408498161,26031,39,CALDERA,1.9976e-05,29509.162766,2008,0.0349864387954,49.9806268505,0.0279801348472,0.00120749085671,0.000140856626617,0.72825473409
I400,3857.14285714,CG3,D1511,30,GNV,m3,0.0352364210205,4.61577430201,-74.1408498161,4765,39,CALDERA,1.9976e-05,29509.162766,2008,0.00640446552392,9.14923646274,0.00512192195473,0.000221038031549,2.57846022643e-05,0.72825473409
I407,20887.2,HG2,D2899,34,GNV,m3,-0.00534479303749,4.61588871571,-74.1425432682,20227,37,HORNO,8.8e-08,20887.2,2008,0.0129459198669,38.8377596007,0.0246928855428,0.00397190883322,0.00140899947662,0.0017800639817
I406,20887.2,HG2,D2899,30,GNV,m3,-0.00534479303749,4.61588871571,-74.1425432682,20227,36,HORNO,8.8e-08,20887.2,2008,0.0129459198669,38.8377596007,0.0246928855428,0.00397190883322,0.00140899947662,0.0017800639817
I405,20887.2,HG2,D2899,35,GNV,m3,-0.00534479303749,4.61588871571,-74.1425432682,20227,37,HORNO,8.8e-08,20887.2,2008,0.0129459198669,38.8377596007,0.0246928855428,0.00397190883322,0.00140899947662,0.0017800639817
I404,20887.2,HG2,D2899,35,GNV,m3,-0.00534479303749,4.61588871571,-74.1425432682,20227,37,HORNO,8.8e-08,20887.2,2008,0.0129459198669,38.8377596007,0.0246928855428,0.00397190883322,0.00140899947662,0.0017800639817
I409,13790.37,CG3,D1720,34,GNV,m3,0.00426891489574,4.61639210614,-74.1317519865,14148,37,CALDERA,0.000142,1159.09146341,2008,0.019015116231,27.1644517586,0.0152071926895,0.000656270823175,7.65555232041e-05,0.168861191274
I408,16.3531059545,ACD,D2519,34,DIESEL,m3,-0.0848513586022,4.61384636179,-74.1444507119,9,37,CALDERA,7.6726e-06,30259.0,2008,0.00589723779271,26.3016805555,0.0235889511708,0.0082561329098,0.0176917133781,0.139538569967
I539,4615.38461538,HG2,D2424,33,GNV,m3,0.00426891489574,4.58644035729,-74.1220003617,4735,27,HORNO,9e-09,54177.3714286,2008,0.0030304817234,9.09144517021,0.00578030291435,0.000929775346198,0.000329829568396,0.000500246704963
I538,4615.38461538,HG2,D2424,33,GNV,m3,0.00426891489574,4.58644035729,-74.1220003617,4735,27,HORNO,9e-09,54177.3714286,2008,0.0030304817234,9.09144517021,0.00578030291435,0.000929775346198,0.000329829568396,0.000500246704963
I537,6000.0,HG2,D2424,29,GNV,m3,0.00426891489574,4.58644035729,-74.1220003617,6155,28,HORNO,9e-09,54177.3714286,2008,0.00393962624043,11.8188787213,0.00751439378866,0.00120870795006,0.000428778438915,0.000500246704963
I536,4000.0,HG2,D2424,30,GNV,m3,0.00108600994019,4.58644035729,-74.1220003617,4026,27,HORNO,9e-09,54177.3714286,2008,0.00257673557848,7.73020673544,0.00491483319592,0.000790562502338,0.000280445045142,0.000490783923663
I535,109239.0,HG3,O9303,30,GNV,m3,-0.0408328367972,4.78466666667,-74.0413888889,85502,26,HORNO CREMACION,8.8e-08,109239.0,2008,0.0547213541005,164.164062301,0.128595182136,0.00259926431977,0.000820820311507,0.00752418618881
I534,54750.0,HG3,O9303,30,GNV,m3,-0.0408328367972,4.78102777778,-74.0399444444,42853,33,HORNO CREMACION,8.8e-08,54750.0,2008,0.027426048728,82.2781461841,0.0644512145108,0.00130273731458,0.00041139073092,0.0037710817001
I533,127750.0,HG3,O9303,31,GNV,m3,-0.0408328367972,4.78102777778,-74.0399444444,99990,23,HORNO CREMACION,8.8e-08,127750.0,2008,0.0639941136987,191.982341096,0.150386167192,0.00303972040069,0.000959911705481,0.00879919063357
I532,42857.1428571,CG1,N8511,31,GNV,m3,-0.0408328367972,4.72949216995,-74.0240696823,33544,23,CALDERA,8.8e-08,42857.1428571,2008,0.0450839157172,64.4055938818,0.214530240368,0.0197719174019,0.000752257880662,0.00295192305291
I531,84008.4,CG1,N8511,31,GNV,m3,-0.0408328367972,4.72949216995,-74.0240696823,65753,24,CALDERA,8.8e-08,84008.4,2008,0.0883733112534,126.247587505,0.420521319049,0.0387568334035,0.00147457288864,0.00578634776064
I530,130000.0,CG3,N8511,31,GNV,m3,-0.0408328367972,4.74094444444,-74.0343888889,101751,24,CALDERA,8.8e-08,130000.0,2008,0.136754544342,195.363634775,0.10936839311,0.00471982481191,0.000550578579982,0.00895416659385
I629,22932.0,CG3,N8511,26,GNV,m3,-0.0408328367972,4.75193963041,-74.0933496234,17949,37,CALDERA,8.8e-08,22932.0,2008,0.024123501622,34.4621451743,0.0192925845445,0.000832577096821,9.71220615089e-05,0.00157951498716
I628,37687.5333333,CG3,D2899,26,GNV,m3,0.0119278052319,4.75591478339,-74.0929550783,40483,37,CALDERA,1.0442e-08,8608.38414634,2008,0.0544099168587,77.7284526553,0.0435139117656,0.00187785551726,0.000219056228845,9.65575878339e-05
I623,715.0,HG3,D2732,34,GNV,m3,-0.00534479303749,4.73891935877,-74.1021360004,692,39,HORNO,8.8e-08,715.0,2008,0.000443158140145,1.32947442043,0.00104142162934,2.10500116569e-05,6.64737210217e-06,6.09342442699e-05
I622,7844.57142857,CG1,D1521,33,GNV,m3,0.00794181745082,4.7529715036,-74.0887466127,8227,39,CALDERA,8.8e-08,7844.57142857,2008,0.0110576544838,15.7966492626,0.0526174631591,0.00484942418231,0.000184504996843,0.000724013091202
I621,10459.4285714,CG1,D1521,33,GNV,m3,0.00794181745082,4.7529715036,-74.0887466127,10969,39,CALDERA,8.8e-08,10459.4285714,2008,0.0147435393117,21.0621990167,0.0701566175453,0.00646589890973,0.000246006662457,0.000965350788267
I620,13916.6666667,HG2,D3612,36,GNV,m3,-0.0408328367972,4.717334296,-74.0669711843,10892,37,HORNO,1.362e-05,2.98030327869,2008,0.00697130918963,20.9139275689,0.0132969879061,0.00213885184167,0.000758738745532,3.17714264532e-05
I627,56531.3,HG2,D2899,27,GNV,m3,-0.0658897697655,4.75591478339,-74.0929550783,38071,37,HORNO,1.0442e-08,32831.9767442,2008,0.0243655133649,73.0965400946,0.0464744752707,0.00747552887357,0.00265187765193,0.000230880545476
I626,5400.0,HG2,D3150,31,GNV,m3,-0.0408328367972,4.75680555556,-74.09225,4226,39,HORNO,1.362e-05,2.98030327869,2008,0.00270503494304,8.11510482911,0.00515954979827,0.00082992574455,0.000294408806649,3.17714264532e-05
I625,5400.0,HG2,D3150,33,GNV,m3,-0.0408328367972,4.75680555556,-74.09225,4226,39,HORNO,1.362e-05,2.98030327869,2008,0.00270503494304,8.11510482911,0.00515954979827,0.00082992574455,0.000294408806649,3.17714264532e-05
I624,54.5103531817,ACD,D3150,33,DIESEL,m3,-0.0408328367972,4.75680555556,-74.09225,42,39,CALDERA,0.0912,54.5103531817,2008,0.0255993767559,114.173220331,0.102397507023,0.0358391274582,0.0767981302676,3.89110526689
I1038,252756.0,CG1,D1522,34,GNV,m3,-0.0408328367972,4.59455555556,-74.1440277778,197833,29,CALDERA,8.8e-08,252756.0,2008,0.265888704691,379.841006701,1.26522212681,0.116607650946,0.00443654616731,0.0174093794738
I1039,238119.0,CG1,D1522,34,GNV,m3,-0.0408328367972,4.59455555556,-74.1440277778,186377,29,CALDERA,8.8e-08,238119.0,2008,0.250491194956,357.844564223,1.19195361381,0.109854947996,0.00417962753333,0.0164012091935
I757,3277.5,CG3,G5151,27,GNV,m3,-0.0263203569977,4.67860852732,-74.1561071453,2798,38,CALDERA,8.8e-08,3277.5,2008,0.00376146698453,5.37352426361,0.00300820423782,0.00012981992875,1.51437976774e-05,0.000246286528749
I756,1000000.0,CG1,D2102,27,GNV,m3,-0.0352321010697,4.67988599667,-74.1561284148,809456,38,CALDERA,8.8e-08,1000000.0,2008,1.08790914192,1554.15591703,5.17677770447,0.477111390007,0.018152554241,0.0712321461972
I755,2015000.0,CG2,D2102,27,GNV,m3,-0.0352321010697,4.67988599667,-74.1561284148,1631054,38,CALDERA,8.8e-08,2015000.0,2008,2.19213692097,3131.62417282,1.2847131327,0.386854356895,0.00082270492359,0.143532774587
I754,36192.0,CG3,D2512,27,GNV,m3,-0.0720228740273,4.67748686717,-74.1490736891,23492,38,CALDERA,7.6726e-06,30259.0,2008,0.0315745399441,45.1064856344,0.0252514950304,0.00108973561185,0.000127120202474,0.150703142441
I753,42857.1428571,CG1,D1522,27,GNV,m3,-0.0408328367972,4.67833333333,-74.1483333333,33544,37,CALDERA,8.8e-08,42857.1428571,2008,0.0450839157172,64.4055938818,0.214530240368,0.0197719174019,0.000752257880662,0.00295192305291
I752,42857.1428571,CG1,D1522,27,GNV,m3,-0.0408328367972,4.67833333333,-74.1483333333,33544,37,CALDERA,8.8e-08,42857.1428571,2008,0.0450839157172,64.4055938818,0.214530240368,0.0197719174019,0.000752257880662,0.00295192305291
I751,760455.6,CG1,D1522,27,GNV,m3,0.00842863539817,4.67833333333,-74.1483333333,799902,37,CALDERA,8.8e-08,760455.6,2008,1.07506863157,1535.81233081,5.11567658384,0.471480079903,0.017938300999,0.0703913984955
I750,2350.0,CG3,D1720,27,GNV,m3,-0.00773219322049,4.64813888889,-74.1317222222,2243,37,CALDERA,8.8e-08,2350.0,2008,0.00301521883892,4.30745548417,0.0024113980334,0.000104064583431,1.21393765352e-05,0.000197425043024
I1032,19279.0,HG3,D2732,33,GNV,m3,-0.00534479303749,4.63882189697,-74.1620556678,18670,39,HORNO,8.8e-08,19279.0,2008,0.0119491549424,35.8474648273,0.0280805141148,0.000567584859766,0.000179237324137,0.00164300880459
I759,14.7632206534,AHF,D2321,27,FUEL OIL,m3,-0.0408328367972,4.68061111111,-74.1573611111,11,37,HORNO,3.7228e-08,1964.85714286,2008,0.00687538816691,30.9219138397,0.0247513974009,0.00550031053353,0.0196901872881,5.72532086633e-05
